sensitivity_analysis,violation_ip,solve_time,profit_ip,violation_lp,solve_time_lp,profit_lp,violation_chp,solve_time_chp,profit_chp,violation_rowgen,solve_time_rowgen,profit_rowgen
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 11}",-0.0,0.1463782787322998,"{'u1': np.float64(735.2218884189732), 'u2': np.float64(275.70403373272705), 'u3': np.float64(558.1763515911731), 'u4': np.float64(2.842170943040401e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.08943915367126465,"{'u1': np.float64(735.2218884189732), 'u2': np.float64(275.70403373272705), 'u3': np.float64(558.1763515911731), 'u4': np.float64(2.842170943040401e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,14.166373252868652,"{'u1': np.float64(735.221888418973), 'u2': np.float64(275.7040337327335), 'u3': np.float64(558.1763515911739), 'u4': np.float64(2.2737367544323206e-13), 'u5': np.float64(163.0509508259874), 'u6': np.float64(134.72189892093888)}",-0.0,0.6112992763519287,"{'u1': 735.221888418974, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 12}",-0.0,0.1372528076171875,"{'u1': np.float64(753.0640500528156), 'u2': np.float64(275.704033732727), 'u3': np.float64(558.1763515911731), 'u4': np.float64(2.842170943040401e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.0812525749206543,"{'u1': np.float64(753.0640500528156), 'u2': np.float64(275.704033732727), 'u3': np.float64(558.1763515911731), 'u4': np.float64(2.842170943040401e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,21.29446291923523,"{'u1': np.float64(753.0640500528151), 'u2': np.float64(275.7040337327145), 'u3': np.float64(558.1763515911712), 'u4': np.float64(2.2737367544323206e-13), 'u5': np.float64(163.0509508260065), 'u6': np.float64(134.7218989209416)}",-0.0,0.6162195205688477,"{'u1': 753.0640500528166, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 13}",-0.0,0.14019227027893066,"{'u1': np.float64(968.4210725556899), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(0.0), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.08192825317382812,"{'u1': np.float64(968.4210725556899), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(0.0), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,17.724188804626465,"{'u1': np.float64(968.4210725556902), 'u2': np.float64(275.704033732736), 'u3': np.float64(558.1763515911741), 'u4': np.float64(-1.7053025658242404e-13), 'u5': np.float64(163.05095082598444), 'u6': np.float64(134.72189892093866)}",-0.0,0.633781909942627,"{'u1': 968.4210725556916, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 14}",-0.0,0.13012981414794922,"{'u1': np.float64(816.4555246170378), 'u2': np.float64(275.704033732727), 'u3': np.float64(558.1763515911731), 'u4': np.float64(5.684341886080802e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.08128595352172852,"{'u1': np.float64(816.4555246170378), 'u2': np.float64(275.704033732727), 'u3': np.float64(558.1763515911731), 'u4': np.float64(5.684341886080802e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,27.67862105369568,"{'u1': np.float64(816.4555246170373), 'u2': np.float64(275.70403373274655), 'u3': np.float64(558.1763515911734), 'u4': np.float64(4.547473508864641e-13), 'u5': np.float64(163.05095082597427), 'u6': np.float64(134.72189892093934)}",-0.0,0.6381072998046875,"{'u1': 816.4555246170387, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 15}",-0.0,0.13328981399536133,"{'u1': np.float64(1120.105398891531), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(5.684341886080802e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.1738278865814209,"{'u1': np.float64(1120.105398891531), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(5.684341886080802e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,22.798733711242676,"{'u1': np.float64(1120.10539889153), 'u2': np.float64(275.7040337327282), 'u3': np.float64(558.1763515911719), 'u4': np.float64(1.7053025658242404e-13), 'u5': np.float64(163.05095082599303), 'u6': np.float64(134.7218989209407)}",-0.0,0.6432509422302246,"{'u1': 1120.105398891532, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 16}",-0.0,0.13295960426330566,"{'u1': np.float64(930.2979154148709), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(2.842170943040401e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.08424830436706543,"{'u1': np.float64(930.2979154148709), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(2.842170943040401e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,21.41809868812561,"{'u1': np.float64(930.2979154148705), 'u2': np.float64(275.70403373272507), 'u3': np.float64(558.1763515911747), 'u4': np.float64(2.2737367544323206e-13), 'u5': np.float64(163.05095082599564), 'u6': np.float64(134.72189892093797)}",-0.0,0.6541783809661865,"{'u1': 930.2979154148718, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 17}",-0.0,0.1366722583770752,"{'u1': np.float64(729.1799258375692), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(0.0), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.08202505111694336,"{'u1': np.float64(729.1799258375692), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(0.0), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,28.472090005874634,"{'u1': np.float64(729.1799258375689), 'u2': np.float64(275.7040337327305), 'u3': np.float64(558.1763515911736), 'u4': np.float64(-5.684341886080802e-14), 'u5': np.float64(163.05095082599036), 'u6': np.float64(134.7218989209391)}",-0.0,0.6297423839569092,"{'u1': 729.1799258375702, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 18}",-0.0,0.15159916877746582,"{'u1': np.float64(862.935880467776), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(-5.684341886080802e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.09470868110656738,"{'u1': np.float64(862.935880467776), 'u2': np.float64(275.7040337327269), 'u3': np.float64(558.1763515911731), 'u4': np.float64(-5.684341886080802e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,20.472453832626343,"{'u1': np.float64(862.9358804677759), 'u2': np.float64(275.70403373272984), 'u3': np.float64(558.1763515911724), 'u4': np.float64(5.684341886080802e-14), 'u5': np.float64(163.05095082599087), 'u6': np.float64(134.72189892094025)}",-0.0,0.6318502426147461,"{'u1': 862.935880467777, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 19}",-0.0,0.13332724571228027,"{'u1': np.float64(872.9820760954307), 'u2': np.float64(275.70403373272694), 'u3': np.float64(558.1763515911731), 'u4': np.float64(5.684341886080802e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,0.19607067108154297,"{'u1': np.float64(872.9820760954307), 'u2': np.float64(275.70403373272694), 'u3': np.float64(558.1763515911731), 'u4': np.float64(5.684341886080802e-14), 'u5': np.float64(163.05095082599377), 'u6': np.float64(134.72189892093957)}",-0.0,21.735554695129395,"{'u1': np.float64(872.9820760954302), 'u2': np.float64(275.7040337327235), 'u3': np.float64(558.1763515911742), 'u4': np.float64(2.2737367544323206e-13), 'u5': np.float64(163.05095082599746), 'u6': np.float64(134.72189892093843)}",-0.0,0.6156513690948486,"{'u1': 872.9820760954319, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
"{'use_korean_price': True, 'use_tou_elec': True, 'import_factor': 1.5, 'month': 1, 'hp_cap': 0.8, 'els_cap': 1, 'num_households': 700, 'nu_cop': 3.28, 'c_su_G': 50, 'c_su_H': 10, 'base_h2_price_eur': 3.3333333333333335, 'e_E_cap_ratio': 1.0, 'e_H_cap_ratio': 1.0, 'e_G_cap_ratio': 1.0, 'eff_type': 1, 'segments': 6, 'peak_penalty_ratio': 0.0, 'wind_el_ratio': 1.0, 'solar_el_ratio': 1.0, 'storage_power_ratio_E': 0.25, 'storage_power_ratio_G': 0.25, 'storage_power_ratio_H': 0.25, 'storage_capacity_ratio_E': 3.0, 'storage_capacity_ratio_G': 0.0, 'storage_capacity_ratio_H': 0.0, 'initial_soc_ratio_E': 0.2, 'initial_soc_ratio_G': 0.2, 'initial_soc_ratio_H': 0.2, 'day': 20}",-0.0,0.138106107711792,"{'u1': np.float64(972.77282890377), 'u2': np.float64(277.6262615020998), 'u3': np.float64(559.5435149248883), 'u4': np.float64(2.5495506564612924), 'u5': np.float64(164.0768531431633), 'u6': np.float64(134.72189892093957)}",-0.0,0.08259773254394531,"{'u1': np.float64(972.77282890377), 'u2': np.float64(277.6262615020998), 'u3': np.float64(559.5435149248883), 'u4': np.float64(2.5495506564612924), 'u5': np.float64(164.0768531431633), 'u6': np.float64(134.72189892093957)}",-0.0,22.894805192947388,"{'u1': np.float64(972.77282890377), 'u2': np.float64(277.62626150210497), 'u3': np.float64(559.5435149248879), 'u4': np.float64(2.5495506564612924), 'u5': np.float64(164.0768531431582), 'u6': np.float64(134.72189892094002)}",-0.0,0.8019247055053711,"{'u1': 979.6376729804904, 'u2': 438.7549845587205, 'u3': 692.8982505121123, 'u4': 3.907985046680551e-14, 'u5': -0.0, 'u6': -0.0}"
